,title,body,date,news
279,전남대 ‘천원의 아침밥’ 재개,따르면 코로나19로 비대면 수업이 이어지면서 중단했던 천원의 아침밥 식당이 최근 중간고사와 다음 달 대면 수업을 계기로 다시 문을 열었다. 천원의 아침밥은 전남대가..., 2020.10.28 , 광주타임즈 
280,"세종대, 선택적패스제에 이어 중간고사 이후 '수강철회'까지 도입","올해 코로나19 여파로 대학가는 학점 평가 방식이 이슈인 가운데 세종대학교가 중간고사를 치른 이후 '수강철회' 제도를 도입했다. 선택적패스제, 학점포기제와 마찬가지로...", 2020.08.10 , 뉴스핌 
281,[Opinion] 슬기로운 UNTACT 학교 생활 - 아쉬운 목소리 [사람],피드백을 받을 수 있어 좀 더 좋은 수업이 구성될 것이라 생각한다. 중간고사와 기말고사 즈음에 하는 설문조사는 학교 측에서 진행해 실제로 본 강의의 방식을 바꾸거나..., 2020.11.01 , 아트인사이트 
282,"""학습권 보장"" vs ""시기상조""..대면수업 확대한 대학가 '시끌'",전면 비대면수업을 진행해왔던 여주대학교는 사회적 거리 두기가 하향됨에 따라 중간고사 기간이 시작된 지난 19일부터 모든 강의를 대면 방식으로 전환했다. 학생들은 거리..., 2020.10.24 , 연합뉴스 
283,"대학들 대면수업 재개하자 학생·학부모 반발..""집단 감염 우려""",전면 비대면수업을 진행해왔던 여주대학교는 사회적 거리 두기가 하향됨에 따라 중간고사 기간이 시작된 지난 19일부터 모든 강의를 대면 방식으로 전환했습니다. 학생들은...,,
284,"중원대, 간식나눔 소통 이벤트 '총장님이 떴다!' 진행",중원대학교가 지난 21일 중간고사 기간을 맞아 간식나눔 소통 이벤트 '총장님이 떴다!'를 실시했다. 이번 행사는 코로나19 장기화와 시험공부로 지친 학생들을 격려하기..., 2020.10.22 , 머니투데이 
285,코로나19로 중간고사 선택 다양..중학교 다수는 '패스',기자 = 충북지역 학교들이 신종 코로나바이러스 감염증(코로나19) 장기화에 아예 중간고사를 치르지 않는 등 예년과 다른 모습이다. 22일 충북도교육청에 따르면 도내..., 2020.06.22 , 뉴시스 
286,"'과목 축소, 시험시간 분리' 코로나로 달라진 중·고 중간고사 풍경",기자 = 신종 코로나바이러스 감염증(코로나19) 여파로 충북지역 중·고등학교 중간고사 풍경이 달라졌다. 22일 도교육청에 따르면 코로나19로 도내 많은 학교가 학년별 고사..., 2020.06.22 , 뉴스1 
287,"'확진' 대치동 학원강사, 증상 뒤 5일간 수업..개인과외도","그전까지 일단 이틀…] 한 외국어고등학교의 경우 학생 33명이 접촉자로 분류돼 중간고사 일정을 조정했습니다. 검사 결과 모두 음성이었지만, 불안감은 가시지 않고...", 2020.10.20 , JTBC 
288,"인천·부천 학교 3곳, 확진 학생 등교수업에도 추가 감염 '0'","차례 더 등교를 한 사실이 역학조사에서 확인됐다. C군이 등교한 지난 12∼16일은 중간고사 기간이라 접촉을 최소화 할 수 있었지만, 정상 수업이 진행된 19일의 경우 오후...", 2020.10.24 , 연합뉴스 
289,"[속보] 신규확진자 121명, 국내 지역발생 100명대 다시 올라서",밝혔다. 사회적 거리두기 1단계 완화 조치가 시행된 지 약 열흘가량이 지난 21일 중간고사 철을 맞이한 서울 시내의 한 캠퍼스가 한산하다. 해당 대학교 관계자는 코로나19..., 2020.10.22 , 헤럴드경제 
290,비상경계열 전공자의 삼일회계법인 합격수기,"경제학, 원가회계 수업이 도움이 많이 되었습니다. 좋은 학점을 받고 싶어 중간고사, 기말고사 공부를 열심히 하였고 자동적으로 중급회계(1), 경제학 복습 1회독을 하게...", 2020.10.29 , 조세일보 
291,확진자 속출 대전 지역 대학들 현행 수업방식 유지키로,"이하로 대면수업을 이어왔다. 다만 대학원 수업은 모두 대면으로 실시하기로 했다. 중간고사는 교수 재량으로 대면·비대면을 선택할 수 있게 했고, A등급을 50%까지 늘려...", 2020.10.14 , 뉴스1 
292,"고1입니다, 중간고사 끝나도 좋지가 않아요",오마이뉴스에 오면 뉴스가 됩니다. 당신의 이야기를 들려주세요.】 드디어 중간고사가 끝났다. 혹시 벚꽃의 꽃말이 무엇인지 아는가? 바로 중간고사이다. 중간고사 기간에..., 2020.06.22 , 오마이뉴스 
293,"목원대, 학생 비교과 과정 자발 참여 '역량강화주간' 운영",30일까지 운영한다. 22일 대학에 따르면 이는 올해 처음 도입한 프로그램으로 중간고사 종료 직후 한 주 동안 대학이 학생들의 자율활동 등을 지원한다. 학생들에게 배움의..., 2020.10.22 , 뉴시스 
294,"""중간고사 시험지 유출한 외고 교사 파면 적법""",서울행정법원 전경. /서울경제DB [서울경제] 중간고사 시험지를 외부로 유출해 파면된 외국어고 교사가 파면 처분을 취소해달라며 소송을 제기했지만 패소했다. 29일 법조계..., 2020.06.29 , 서울경제 
295,"강남구 학원강사 2만 명 오늘부터 진단 검사..""대형·입시학원부터""",나왔습니다. 강사에게 수업받은 학생들이 다니는 한 외국어고등학교는 치르던 중간고사도 취소하고 어제 하루 등교를 전면 중단하기도 했습니다. 구청은 앞서 다른 집단감염..., 2020.10.21 , YTN 
296,"목원대, 역량강화주간 운영..""역량도 키우고 장학금도 받자""",을 26일부터 30일까지 운영한다고 22일 밝혔다. 올해 처음 도입한 역량강화주간은 중간고사 종료 직후 한 주 동안 대학이 학생의 자율 활동 등을 지원하는 것이다. 학생에게..., 2020.10.22 , 뉴스1 
297,사회적 거리두기 1단계 완화에도 여전히 썰렁한 대학캠퍼스,기자 = 사회적 거리두기 1단계 완화 조치가 시행된 지 약 열흘가량이 지난 21일 중간고사 철을 맞이한 서울 시내의 한 캠퍼스가 한산하다. 해당 대학교 관계자는 코로나19..., 2020.10.21 , 연합뉴스 
298,사회적 거리두기 1단계 완화에도 여전히 썰렁한 대학캠퍼스,기자 = 사회적 거리두기 1단계 완화 조치가 시행된 지 약 열흘가량이 지난 21일 중간고사 철을 맞이한 서울 시내의 한 캠퍼스가 한산하다. 해당 대학교 관계자는 코로나19..., 2020.10.21 , 연합뉴스 
299,사회적 거리두기 1단계 완화에도 여전히 썰렁한 대학캠퍼스,기자 = 사회적 거리두기 1단계 완화 조치가 시행된 지 약 열흘가량이 지난 21일 중간고사 철을 맞이한 서울 시내의 한 캠퍼스가 한산하다. 해당 대학교 관계자는 코로나19..., 2020.10.21 , 연합뉴스 
300,사회적 거리두기 1단계 완화에도 여전히 썰렁한 대학캠퍼스,기자 = 사회적 거리두기 1단계 완화 조치가 시행된 지 약 열흘가량이 지난 21일 중간고사 철을 맞이한 서울 시내의 한 캠퍼스가 한산하다. 해당 대학교 관계자는 코로나19..., 2020.10.21 , 연합뉴스 
301,코로나19 신규 확진자 121명..일주일만에 세 자릿수,사회적 거리두기 1단계 완화 조치가 시행된 지 약 열흘가량이 지난 지난 21일 중간고사 철을 맞이한 서울 시내의 한 캠퍼스가 한산하다. 연합뉴스 22일 코로나19 신규..., 2020.10.22 , 한겨레 
302,수능 앞두고 잇단 확진..고교·학원가 방역 비상,들어갔습니다. 강사에게 수업받은 학생들이 다니는 외국어고등학교는 치르던 중간고사도 취소하고 하루 동안 등교를 전면 중단했습니다. [○○학원 관계자 : 저희 전임 외고..., 2020.10.20 , YTN 
303,"대치필PIL학원, 예원학교·선화예중 신입생 미니 설명회 진행",상황을 겪고 있다. 예원학교나 선화예중은 일반 중학교와 달리 1학년부터 중간고사와 기말고사를 치른다. 입학 후 바로 학생들의 성취도가 나타나 준비가 부족한 학생의..., 2020.10.20 , 서울경제 
304,"[전태일 열사 50주기 연속기획 ① 전태일과 나, 청년활동가] “노...","좌담회를 고사할까도 고민했죠.대학교 때 사회복지학을 공부했는데, 공부가 좋아서 대학원에 갔어요. 지금 생각해 보면 주변 친구들이 취직하는 것 힘들어하는 모습을 보고...", 2시간전 , 매일노동뉴스 
305,수능 앞두고 잇단 확진..고교·학원가 방역 비상,들어갔습니다. 강사에게 수업받은 학생들이 다니는 외국어고등학교는 치르던 중간고사도 취소하고 하루 동안 등교를 전면 중단했습니다. [○○학원 관계자 : 저희 전임 외고..., 2020.10.20 , YTN 
306,갓 등교했는데 중간고사에 모평..고교생 이어지는 '시험지옥',따르면 대입을 위해 내신 성적이 중요한 고교생은 짧아진 1학기 학사 기간에도 중간·기말고사를 모두 보면서 이미 시험에 돌입했다. 서울 지역 고등학교 1∼3학년 중간고사..., 2020.06.13 , 연합뉴스 
307,"중등 중간고사 미시행 대비, 족보닷컴 족보중간고사 개최..사전접...","통해서 자신의 학업 성취 정도를 확인할 수 있는 좋은 대안이 되어줄 것이다""고 말한다. '족보중간고사' 사전 등록 기간은 22일까지 진행되며, 답안 등록은 6월30...", 2020.06.12 , 디지털타임스 
308,"[창간기획] ⑧지능정보시대 핵심인 수학! ""수포자부터 줄이자""",반복 확대 심화하는 그 흔한 나선형 교육과정이 아니다. 게다가 여러 반의 중간고사 기말고사 범위를 서로 맞추려면 교사들은 진도빼기식 수업을 하지 않을 수 없다. 알뜰히..., 2020.10.31 , 에듀인뉴스 
309,"교육부, 대학별고사 안전‧공정 ‘총력’…적극 지원 의지 피력",19라는 어려움을 딛고 수험생이 안전하게 대학별고사에 응시할 수 있는 평가환경을 조성...혼란 △대면‧비대면 강의 혼란 △중간‧기말시험 공정성 혼란 등 ‘혼란 삼중고..., 2020.10.30 , 한국대학신문 
310,[인터뷰] “다양한 사례 확보해 AI 품질 표준화 위한 객관적 모델...,19로 모든 수업이 온라인으로 이루어지고 있다. 얼마 전 우리 학생들을 대상으로 중간고사를 어떤 형태로 치를 것인가에 대해 설문조사를 한 적이 있다. 개인적으로는 학교..., 2020.11.01 , 아이티데일리 
311,고등학교 전교생 등교 첫날..오늘 중간고사 치러,"중2, 초등학교 3, 4학년 학생 178만 명의 등교가 시작되는 건데요. 등교 첫날에 중간고사를 치르는 학교도 있어서 현장에선 설렘과 긴장감이 교차하고 있습니다. 취재기자가...", 2020.06.03 , YTN 
312,"""취업 앞둔 고등학생인데요, 미등록이라 자격증 시험을 못봐요""","성적 안 좋은 과목은 수학. 언어계통은 다 좋아하고 잘해요. 이번 중간고사, 고교 들어서 첫 번째 중간고사인데. 국어과목을 전교 10등했어요. 어제 시험 끝나서 낮에는...",,
313,1·2·3학년 시험시간 제각각..코로나19 중간고사 풍경도 바꿔,"3교시 1학년, 점심시간과 방역 후 4∼5교시 2학년' [연합뉴스 자료사진] 22일 중간고사를 치르는 청주의 A고등학교 시험 시간표다. 신종 코로나바이러스 감염증(코로나19...", 2020.06.22 , 연합뉴스 
314,울산 중·고교 첫 중간고사 돌입..학교 방역 '긴장',호소하고 있다. 15일 울산시교육청에 따르면 지역 중학교 63곳과 고교 58곳이 중간고사를 시작했거나 대부분 이달 셋째·넷째 주에 시험을 치른다. 일부 학교는 다음 달 초..., 2020.06.15 , 뉴시스 
315,중간고사 한창인데 '등교중지' 학생 끊이지 않아..학교는 당혹,기자 (부산=뉴스1) 조아현 기자 = 전 학년 등교수업이 시작된 이후 부산지역에서 중간고사가 한창 진행중인 가운데 신종 코로나바이러스 감염증(코로나19) 의심 증상으로..., 2020.06.12 , 뉴스1 
316,고등학교 전교생 등교 첫날..고1 중간고사 곧 시작,"4학년 학생 178만 명이 추가로 등교한 날인데요. 고등학교의 경우, 등교 첫날부터 중간고사를 치르는 곳도 있어서 현장은 설렘과 긴장감이 교차하고 있습니다. 취재기자가...", 2020.06.03 , YTN 
317,"""독감 백신 무서워서 못 맞겠다"" 시민 불안 고조",는 “고2 딸의 독감백신 접종을 당초 9월말 하려다가 상온노출 백신 때문에 일시 중단돼 중간고사가 끝나는 이번 주말 계획하고 있었다”라며 “하지만 이런 사고가 발생..., 2020.10.22 , 뉴스1 
318,"고교생 중간고사 끝나면 바로 모의평가..""등교해서 공정하게""",있다. 5일 교육부와 시도교육청에 따르면 이번주부터 전국 고등학교가 줄줄이 중간고사에 돌입한다. 한국교육과정평가원에서 주관하는 2021학년도 대학수학능력시험(수능..., 2020.06.07 , 머니투데이 
319,독감백신 사망자 2명 발생 대전지역 병·의원 창구 '썰렁',학생이 예상보다 많지 않다고 설명했다. B의원 관계자는 “대부분의 중·고생들이 중간고사를 치르고 있어 주말에 접종을 위해 많이 방문할 것으로 보고 있다”며 “무료..., 2020.10.22 , 뉴스1 
320,부산대 교내서 재학생 추락으로 사망.. 경찰 수사 중,건설관은 2010년 준공된 10층 높이의 건물이다. 부산대는 지난 19일부터 2학기 중간고사 시험 기간이라 건물 안팎에 적지 않은 학생들이 오가고 있었던 것으로 전해졌다..., 2020.10.21 , 쿠키뉴스 
321,"메가스터디교육 엠베스트 ""1학기 기말 평균 95점 이상 5,202명"" ...","질문하는 것도 물론 가능하다. 한편, 중등인강 엠베스트에서는 2학기 중간고사는 물론 기말고사까지 안정적으로 준비할 수 있도록 '기말 내신 진도강좌'를 오픈했다. 또한...", 2020.10.16 , 서울경제 
322,학교 생활 코로나 위기? 기회로!,시험이 쉽게 출제된다. 우리 학교는 학생들이 거의 등교수업을 하지 못했던 1학기 중간 고사 때 난이도가 매우 낮아 부담이 적었다. 온라인 수업의 가장 좋은 점은 코로나19..., 2020.10.30 , 광주드림 
323,10층짜리 부산대 건설관서 재학생 떨어져 숨져..경찰 수사 중,B 씨가 A 씨를 목격하고 112에 신고했다. 지난 19일부터 오는 24일까지는 2학기 중간고사 시험 기간이라 건물 안팎에 적지 않은 학생들이 오가는 상황이었다. 부산대..., 2020.10.20 , 동아일보 
324,"진세연, 동그란 안경 쓰고 '청순 요정 미모'","진세연이 청순 요정 미모를 뽐냈다. 진세연은 16일 자신의 인스타그램에 ""이제 곧 중간고사 시작""이라는 글과 함께 한 장의 셀카를 게재했다. 공개된 사진 속 진세연은 중간...", 2020.10.16 , 스타투데이 
325,"'공부 방송' 하며 스스로 다잡고.. ""함께 힘내요"" 응원하며 힘 얻고","중계하거나 녹화 영상으로 올리고 있다. 이들 대부분은 20, 30대 취준생이다. 중간·기말고사나 자격증 시험을 준비하는 고교생과 대학생들도 일부 있다. 많은 구독자를...", 2020.10.31 , 동아일보 
326,아신대 제10차 ACTS신학포럼 개최,교수와 학생이 함께 연구하여 논문을 발표하고 토론하는 학술세미나로 매학기 중간고사 기간에 열리며 올해로 10회째를 맞이하고 있다. ACTS가 펼치고 있는 “ACTS 신학..., 2020.10.31 , 크리스챤월드리뷰 
327,부산대 건설관서 20대 대학생 추락사..경찰 수사,준공된 10층 높이 건물이다. 부산대는 지난 19일부터 오는 24일까지 2학기 중간고사 시험기간이어서 사건 당시 건물 안팎에 적지 않은 학생들이 오가는 상황이었다. 경찰은..., 2020.10.20 , 한국경제 
328,부산대 건설관서 재학생 추락해 사망.. 경찰 수사 중,떨어져 있었다”고 진술한 것으로 전해졌다. 부산대는 전날부터 24일까지 2학기 중간고사 시험 기간이라 당시 건물 내부와 바깥에 학생들이 많았던 것으로 알려졌다. 경찰은..., 2020.10.20 , 세계일보 
329,부산대 건설관 7층서 재학생 떨어져 숨져,있는 것을 발견하고 신고했다. 건설관 7층 휴게실에서는 A씨의 가방이 발견됐다. 중간고사시험 기간이라 적지 않은 학생들이 건설관에 머물렀던 것으로 전해졌다. 경찰은..., 2020.10.20 , 뉴스1 
330,"부산대 건설관서 학생 추락해 숨져.. 경찰 ""조사 중""",건설관 7층 휴게실에서는 A씨의 가방이 발견된 것으로 알려졌다. 사고 당시가 중간고사 기간이었기에 많은 학생들이 해당 건물을 오갔던 것으로 알려졌다. 경찰은 목격자..., 2020.10.20 , 머니S 
331,"F학점만 40명… 교수가 ""수강생 전부 결석 처리하라"" 지시한 레전...","중간고사가 끝나자마자 한 강의에 40명 넘게 ‘F 학점’을 받은 레전설 사례가 알려지면서 국내 누리꾼 사이에서 화제가 되고 있다. 최근 에펨코리아, 루리웹, 더쿠, 보배...", 2020.10.30 , 위키트리 
332,"고신대 유아교육과, 동극 ‘도깨비 감투’ 자동차 극장서 상영 재...",고 소감을 말했다. 하연희 지도교수는 “영유아와 가족들의 육아지원을 위해 중간고사 기간에도 시간을 내어 기꺼이 자동차 극장 활동에 참여해 동래구의 육아 정책실현에..., 2020.10.29 , 국제신문 
333,전국서 독감 접종 사망 22건..'백신 포비아' 확산(종합),"고2 딸의 독감백신 접종을 당초 9월말 하려다가 상온노출 백신 때문에 일시 중단돼 중간고사가 끝나는 이번 주말 계획하고 있었다""라며 ""하지만 이런 사고가 발생하면...", 2020.10.22 , 뉴스1 
334,부산대 재학생 학교 건물서 추락사..경찰 원인 조사 중,건설관은 지난 2010년에 준공된 10층 높이 건물로 19일부터 오는 24일까지 2학기 중간고사 시험기간이어서 당시 건물 안팎에는 적지 않은 학생들이 오가는 상황이었다...,,
335,"분리, 축소, 비실시..코로나19가 바꾼 학교 중간고사 풍경",(사진=자료사진) 코로나19가 충북도내 중·고등학교의 중간고사 풍경도 크게 바꿔놓았다. 22일 도교육청에 따르면 도내 상당수 중·고교가 학년별 고사시간을 분리하거나..., 2020.06.22 , 노컷뉴스 
336,"""중간고사 대신 수행평가"" 서울 중학교 방침에 학부모들 불만",교사들이 중3 딸을 키우는 김모(50‧서울 강서구)씨는 최근 아이 학교에서 중간고사를 수행평가로 대체한다는 얘기를 듣고 머릿속이 복잡해졌다. 신종 코로나바이러스..., 2020.06.10 , 중앙일보 
337,"군산대, 시험기간 정성 담은 아침밥 1000원에 판매",생활을 지원하기 위한 '따뜻한 천원의 아침밥' 행사를 진행한다. 이 행사는 2학기 중간고사 기간인 20~26일까지로 주말을 제외한 5일 동안 진행될 예정이다. 첫날인 20일..., 2020.10.20 , 뉴시스 
338,"광주 33번 확진자 관련 격리 고교생, 중간고사 기말시험으로 인정",검취 채취 (사진=자료 사진) 광주 33번 확진자와 관련된 광주 고교생들에 대해 중간고사를 못 치르면 7월 중 기말시험으로 대체해 인정하기로 했다. 광주시교육청은 코로나..., 2020.06.22 , 노컷뉴스 
339,고등학교 전교생 등교 첫날..중간고사 진행 중,"중2, 초등학교 3, 4학년 학생 178만 명이 추가로 등교한 날입니다. 등교 첫날부터 중간고사를 치르는 학교도 있어서 현장은 설렘과 긴장감이 교차하고 있습니다. 취재기자가...", 2020.06.03 , YTN 
340,독감 접종 사망 27명 잠정 집계..전국 '백신 포비아' 확산(종합2보),"고2 딸의 독감백신 접종을 당초 9월말 하려다가 상온노출 백신 때문에 일시 중단돼 중간고사가 끝나는 이번 주말 계획하고 있었다""라며 ""하지만 이런 사고가 발생하면...", 2020.10.22 , 뉴스1 
341,"대치동 수학학원 프리미어, 성적 반전 위한 ‘나만의 내신대비’ ...","학습공백에, 교과학습이 부족할까 걱정하는 학생 및 학부모들이 많다. 특히나 중간고사가 생략되면서 예년에 비해 시험 범위가 더욱 많아진 중등부, 지필고사 일정이 연기...", 2020.10.28 , 아이티비즈 
342,부산대 치전원에 ‘AI 시험감독관’ 등장,"지능 감독관 기술, 시험환경 모니터링 기술 UBT REC를 이용해 지난 23일 3개 과목 중간고사를 무인-인공지능 감독관 환경으로 치렀다고 밝혔다. 부산대 치전원은 지난 3년...", 2020.10.29 , 덴탈투데이 
343,"강원외고 3학년생, 중간고사 시험지 유출 시도 의혹","KBS 춘천]강원외국어고등학교 3학년 학생이 이달 19일 새벽, 교무실에 몰래 들어가 중간고사 시험지를 유출하려 했다는 의혹이 제기돼, 강원도교육청이 내일(30일) 학교를...", 2020.06.29 , KBS 
344,"한달 남은 수능, 수험생 수면 관리부터 심리 안정까지",먹던 게 아니라면 신경안정제나 보약도 조심하는 것이 좋다. ▲장시간의 수능 고사시간 중간 중간마다 가벼운 스트레칭 운동을 한다. 긴 시간 동안 같은 자세로 시험을..., 2020.10.29 , 뉴시스 
345,언택트 '중간고사'..양심에 맡겼지만 부정행위 잇따라,시험으로 대체하기엔 부정행위를 막을 방법이 마땅치 않기 때문입니다. 실제로 중간고사를 온라인으로 치른 일부 대학에선 부정행위가 잇따라 적발되고 있습니다. 인하..., 2020.06.03 , KBS 
346,"군산대, 시험 기간 동안 정성 깃든 아침 식사 챙겨줍니다","지원하기 위한 “따뜻한 천원의 아침밥” 행사를 진행하고 있다. 이 행사는 2학기 중간고사 기간인 20일부터 26일까지, 주말을 제외한 5일 동안 진행된다. 첫날인 20일에는...", 2020.10.20 , 프레시안 
347,"""수능 코앞인데""..맹모동네 대치동 '강사 전수검사' 뒤숭숭",강사는 특수목적고 학생들이 다니는 곳에서 강의했다. 비상 걸린 해당 고교들은 중간고사 일정도 미뤘다. 이 학원 다른 건물에선 강의가 계속 진행되고 있다. 다만 학생들은..., 2020.10.21 , 뉴스1 
348,족보닷컴 '족보중간고사' 사전접수 무료 이벤트에 압도적 호응,"는 코로나19바이러스로 개학 일정 변경, 온라인 개학 등 학사일정의 변경으로 중간고사 시험이 없어진 중학생들의 학업 불안감을 해소하기 위해 족보닷컴이 제공하는 서비스...", 2020.06.17 , 뉴스1 
349,"대전대 총학생회, 재학생 위한 마스크 및 손소독제 배부",[대전·세종·충남·충북 / 중도일보 - 박수영 기자] 대전대 총학생회가 중간고사 기간을 맞아 재학생들을 위한 마스크 및 손소독제 배부행사를 개최했다. 코로나19 사태에..., 2020.10.25 , 중도일보 
350,"세계를 향한 문화 발신지, 계원예술대학교","다양한 전공이 섞여 있어 획일적으로 정해진 규칙들이 많지만, 계원예대는 중간고사와 기말고사가 거의 없다. 대신 학생들의 작품 활동을 비평하고, 피드백을 진행하는 수업...", 2020.10.29 , 대학저널 
351,"전남대, 온라인 시험·강의·회의 등 교육혁신 '앞장'",있다고 20일 밝혔다. 전남대는 비대면 시험 플랫폼 1차 버전을 개발해 2학기 중간고사 기간인 19일부터 31일까지 시범 시행에 들어갔다. 비대면 시험 플랫폼은 비대면 시험..., 2020.10.20 , 전자신문 
352,[창원문성대학교] 코로나19 예방 생활방역 수칙 지키기 UCC 공모전,"8호관 앞에서 재학생들을 위한 사랑의 간식차를 운영했다. 대학일자리센터는 중간고사 준비에 한창인 재학생들에게 소떡소떡, 뉴욕핫도그 등의 메뉴로 총 1000인분의 간식을...", 2020.10.20 , 쿠키뉴스 
353,"중간고사 시험지 유출한 외고교사.. 법원 ""파면 정당""",[헤럴드경제=서영상 기자] 중간고사 영어시험지를 학원에 유출했다가 파면당한 고등학교 교사가 처분에 불복하는 소송을 냈지만 패소했다. 서울행정법원 5부(부장 박양준)는..., 2020.06.29 , 헤럴드경제 
354,"중학교 전국랭킹 확인! 족보닷컴 중간고사 실시, 사전예약자 100%...","풀 수 있기 때문에 학교별, 학년별 맞춤 시험이 가능하다. 오는 23일 오픈 할 ‘족보중간고사’ 서비스 자체는 유료로 제공된다. 허나 22일까지 사전 접수 응모자들에 한해...", 2020.06.13 , 경향신문 
355,"고신대학교 유아교육과, 비대면 자동차 극장 인형극 재능 기부",고 소감을 말했다. 하연희 지도교수는 “영유아와 가정들의 육아지원을 위해 중간고사 기간에도 열심을 내어 기꺼이 자동차 극장 활동에 참여해 동래구의 육아 정책실현에..., 2020.10.28 , 부산일보 
356,군산대 '대학일자리센터 및 청년고용정책 야외홍보 행사' 개최,"적극 알려 참여도와 만족도를 더욱 높일 수 있는 좋은 기회다""라고 말했다. 행사는 중간고사 기간에 맞물려 진행되면서, 시험을 위해 학교를 방문하는 학생들이 적극 참여했다.", 2020.10.28 , 베리타스알파 
357,"데이식스 영케이, '내리겠습니다 지구에서' 카메오 등장..학생들 ...","않은 것과 지우(김지우)의 존재를 계속 신경쓰여했다. 그러다 지우가 반에서 중간고사 1등을 하게 됐고, 한결은 충격에 빠졌다. 지우는 한결에게 “너 다 정해진 것처럼...", 2020.10.16 , OSEN 
358,"이화여대, '든든한 이화사랑' 행사 개최",(서울=연합뉴스) 이화여자대학교가 19일 중간고사 시험 기간 동안 재학생들에게 간식을 제공하는 '든든한 이화사랑' 프로그램을 진행하고 있다. 2020.10.19 [이화여자대학교..., 2020.10.19 , 연합뉴스 
359,"이화여대, '든든한 이화사랑' 행사 개최",(서울=연합뉴스) 이화여자대학교가 19일 중간고사 시험 기간 동안 재학생들에게 간식을 제공하는 '든든한 이화사랑' 프로그램을 진행하고 있다. 2020.10.19 [이화여자대학교..., 2020.10.19 , 연합뉴스 
360,[군산대] ‘대학일자리센터 및 청년고용정책 야외홍보 행사’,"적극 알려 참여도와 만족도를 더욱 높일 수 있는 좋은 기회"" 라고 밝혔다.행사는 중간고사 기간에 맞물려 진행되면서, 시험을 위해 학교를 방문하는 학생들이 적극 참여했다.", 2020.10.28 , 투데이안 
361,군산 상가서 큰 불..고시원 주인 기지로 34명 목숨 구해,"고 투숙객 대피를 유도했다. 평소였으면 모두가 잠든 시각이었지만, 이날은 대학교 중간고사 기간이어서 투숙객 대부분은 새벽까지 시험을 준비하고 있었다. 윤씨 부부의...", 2020.10.19 , 한국경제 
362,"'아내의 맛' 정준호♥이하정, 새 집 공개..정동원 형제 방구석 무...","있었고, 정동원은 중학교 교복을 보여주었다. 정동원 아버지는 정동원에게 ""중간고사 보지 않았냐""라며 성적표를 물어봤고, 정동원은 모른 척했다. 이어 가족들은 함께...", 2020.10.20 , 엑스포츠뉴스 
363,대학가 온라인 중간고사 부정행위 또 적발,[스포츠경향] 코로나19 확산 방지를 위해 온라인으로 중간고사를 치른 건국대의 한 단과대 강의에서 일부 학생들이 부정행위를 저지른 것으로 드러났다. 3일 건국대에...,,
364,거리두기 1단계 완화에도 학원가는 등록 주춤,"명 밖에 안 되는 상황""이라며 ""다행히 사회적 거리두기가 1단계로 내려갔고 중간고사와 기말고사가 끝난 방학 시즌이 되면 등록이 늘어나지 않을까 전망하고 있다""고 말했다...", 2020.10.25 , 대전일보 
365,"'아내의 맛' 정준호♥이하정, NEW 보금자리 최초 공개→ 문정원, ...","이야기를 나눴다. 정동원의 아버지는 정동원에게 학교 생활은 어떤가 물어보며, ""중간고사 안 봤냐. 성적표가 안 오던데""라고 말하자 정동원은 웃음으로 무마했다. 식사 후...", 2020.10.21 , MBC연예 
366,"""어서 대피하세요!!"" 화재에 34명 대피시킨 건물주","등 침착함을 잃지 않았다. 평소였으면 모두가 잠든 시각이었지만, 다행히 대학교 중간고사 기간이어서 투숙객 대부분은 이날 새벽까지 시험을 준비하고 있었다. 윤씨 부부의...", 2020.10.19 , 서울경제 
367,[차현진의 융통무애(融通無碍)] 가만히만 있으면 중간도 못 간다,대단히 원시적이다. “가만히만 있으면 중간은 간다”는 생각이 지배하는 사회는 발전할...받다가 결국 부서진다(鐸以聲自毁)”는 고사성어가 엉뚱하게 변질된 것으로..., 2020.10.26 , 한국일보 
368,동성쌤 만점 영어내신 위한 예비고1 영어학습법 공개,강조했다. 중학교 때 영어 과목 A등급을 받은 학생들도 고등학교에 입학하면 1학기 중간고사부터 당황하는 경우가 많다. 주관식을 제외한 객관식 문제는 대부분 수능 유형과..., 2020.10.29 , 아시아타임즈 
369,"대학, 대면수업 여전히 NO… “수백만원 등록금 아깝죠”",알았다. 이젠 집에서 수업을 듣는 것이 익숙하다”며 “수업은 비대면인데 며칠 전 중간고사는 대면으로 진행됐다. 대면 시험이 가능하면 수업도 가능하다고 생각한다”고..., 2020.10.28 , 경북도민일보 
370,코로나·독감 '트윈 데믹' 우려..독감백신 접종 필요해,"생각을 하고요. 일종의 찐 보스고요, 최종 보스고요. 그리고 백신 같은 경우에는 모의고사에요. 찐 보스를 해치우러 가기 전에 거쳐야 되는 것들. ◇김성광> 중간단계에...", 2020.11.06 , 노컷뉴스 
371,서강대도 온라인 중간고사 집단 부정행위,[EBS 정오뉴스] 서강대 일부 학생들이 온라인으로 치른 중간고사에서 부정행위를 저지른 사실이 드러났습니다. 서강대는 지난달 수학과 강의 중간고사에서 일부 학생들이..., 2020.06.03 , EBS 
