,title,body,date,news
96,"서울대 학생들 ""기말고사, 비대면으로 치러야 "".. 학교 측은 ""교...",대학에서 온라인 시험 부정행위 사례가 이어지고 있는 가운데 서울대학교 재학생들이 1학기 기말고사를 절대평가 방식의 비대면 시험으로 실시해야 한다는 내용의 성명을..., 2020.06.03 , 조선비즈 
97,온라인 기말고사 천태만상 '재난문자 와서 시험 끊기면..',[경향신문] 연세대학교 학생들이 지난 18일 오후 서울 서대문구 연세대학교 학생회관 앞...최근 휴대전화 거치대를 샀다. 1학기 기말고사를 한 주 앞두고 화상회의 플랫폼..., 2020.06.23 , 경향신문 
98,'기말고사 실기 최종 점검하는 무용과 학생들',19 여파로 비대면 수업을 실시하고 있는 22일 전북 전주시 전북대학교 무용학과 실습실에서 치러진 기말고사 첫 대면 실기시험에 앞서 학생들이 최종 연습을 하며 시험 준비..., 2020.06.22 , 뉴스1 
99,"[반말인터뷰①] 혜림 ""정신없었던 데뷔, 원더걸스 재결합은?""",이후로는 어떻게 됐을까? 그런데 결국 대학교에 가고 글을 쓰지 않았을까? 이렇게 오지...같아. 학교에서 시험을 보는데 기말고사를 준비 없이 보는 게 아니라 그동안 교수..., 2020.09.24 , YTN 
100,"한국외대생 700명, 온라인 기말고사 '집단 부정행위'",한국외국어대학교 온라인 강의 기말고사에서 700여명의 학생이 가담한 '집단 부정행위'가 발생해 대학 측이 진상조사에 나섰다. 더군다나 이 과목은 중간고사에서도 집단...,,
101,"인하대, 기말고사 온라인·대면시험 병행…학생 반응 '극과극'",의대생의 시험문제 집단 커닝(cunning)으로 논란을 빚은 인하대학교가 기말고사 온라인·대면시험 병행을 결정하자 학생들의 반응이 엇갈리고 있다. 7일 인하대에 따르면...,,
102,"인천대, 온라인 실시 기말고사서 집단 커닝...전원 F학점 처리",인천대학교 전경./아시아뉴스통신=이채현기자 인천대학교에서 온라인으로 치러진 올해 기말고사에서 집단 커닝이 이뤄진 것으로 드러났다. 23일 인천대에 따르면 공과대학..., 2020.07.23 , 아시아뉴스통신 
103,"와이즈유, 대면 기말고사 응원 이벤트","와이즈유(영산대학교, 총장 부구욱)가 기말고사를 치르는 재학생들을 응원했다.와이즈유 대학혁신지원사업단(단장 조혁규)과 대학일자리센터(센터장 이효민)는 지난 15...", 2020.06.16 , 양산시민신문 
104,2천 석 규모에 10명..대학가 '코로나 기말고사',"코로나19 사태가 길어지면서 대학들의 기말고사 풍경도 달라지고 있습니다. 대면 시험...코로나 학번' '사이버 대학교'라는 냉소에서, '등록금 환불 요구'라는 투쟁...", 2020.06.23 , EBS 
105,"서울대생 ""코로나19 재확산..기말고사 전면 비대면 필요""",서울대학교 총학생회가 모든 기말고사를 비대면으로 진행해달라고 학교에 요구했습니다. 서울대 총학생회 대행은 오늘(5일) 기자회견을 열고 지난달부터 이태원 클럽 발 등...,,
106,"삼육대, 2학기 중간고사 전까지 수업 전면 비대면 전환",제공=삼육대학교 [아시아경제 이현주 기자] 삼육대학교는 2학기 중간고사 전 주인 10월...수업으로 진행된다. 중간·기말고사는 대면시험을 원칙으로 한다. 과목 특성에..., 2020.08.23 , 아시아경제 
107,"와이즈유, 대면 기말고사 응원 이벤트 실시","와이즈유(영산대학교, 총장 부구욱)가 기말고사를 치르는 재학생들을 위해 ‘기말고사 응원 이벤트’를 진행했다. 와이즈유 대학혁신지원사업단(단장 조혁규)과 대학일자리...", 2020.06.16 , 위키트리 
108,"와이즈유, 대면 기말고사 응원 이벤트 실시","와이즈유(영산대학교, 총장 부구욱)가 기말고사를 치르는 재학생들을 위해 ‘기말고사 응원 이벤트’를 진행했다. 와이즈유 대학혁신지원사업단(단장 조혁규)과 대학일자리...", 2020.06.16 , 부산일보 
109,제주 대학가 기말고사 실시...‘방역’과 ‘공정성’ 여전히 걱정,"치르길 바란다”고 밝혔다.한편 제주대학교와 제주한라대학교, 제주관광대학교가 22일부터 기말고사를 실시했고 제주국제대학교는 오는 29일부터 기말고사를 진행할 계획...", 2020.06.22 , 뉴제주일보 
110,"와이즈유, 대면 기말고사 응원 이벤트 실시","와이즈유(영산대학교, 총장 부구욱)가 기말고사를 치르는 재학생들을 위해 ‘기말고사 응원 이벤트’를 진행했다. 와이즈유 대학혁신지원사업단(단장 조혁규)과 대학일자리...", 2020.06.16 , 국제신문 
111,[군산대] 기말고사 동안 학생들에게 천원 아침밥 지원,- 기말고사 위해 등교하는 학생들에게 환영의 마음도 전달[투데이안] 군산대학교가 1학기 기말고사 기간을 맞이해 교내 황룡도서관 앞 광장에서 `천원의 아침밥` 행사를..., 2020.06.23 , 투데이안 
112,"군산대, 기말고사 동안 학생들에게 천원 아침밥 지원",(전북본부 = 송재춘 기자) 군산대학교가 1학기 기말고사 기간을 맞이하여 교내 황룡도서관 앞 광장에서 `천원의 아침밥` 행사를 하고 있다.`천원의 아침밥`은 기말고사 기간..., 2020.06.24 , 뉴스에이 
113,인하대학교 기말고사 때 '믿기지 않는' 사건이 벌어졌다,최근 인하대학교 기말고사 때 '집단 부정행위' 사건이 발생했다. 당시 부정행위에 가담한 학생은 무려 18명인 것으로 확인됐다.27일 인하대에 따르면 지난 10일 인하대 공대..., 2019.06.27 , 위키트리 
114,"수성대학교, 기말고사 격려 이벤트",(대구=김병철 기자) 수성대학교는 추위 속에서 기말고사 및 각종 자격증 시험을 준비하는 학생들을 격려하는 `밥 잘 사주는 예쁜 도서관` 이벤트를 실시했다.김선순 총장과..., 2018.12.11 , 도민일보 
115,"서울대 총학 ""코로나19 재확산..기말고사 전면 비대면 필요""",서울대학교 총학생회가 모든 기말고사를 비대면으로 진행해달라고 학교에 요구했습니다. 서울대 총학생회 대행은 오늘(5일) 기자회견을 열고 지난달부터 이태원 클럽 발 등...,,
116,"탈북여성 지원 변호사 #미투..""나도 성폭행피해 당했다""",무엇일까. 전 변호사는 2000년대 초 대학교 1학년 때 만난 친구 이야기를 꺼냈다. 기말고사 즈음 친구가 힘들다며 만나자고 연락했다. 무슨 일인지 몰랐던 그는 시험 끝나고..., 2020.09.23 , 한겨레21 
117,"삼육대, 중간고사 전까지 수업 전면 비대면 전환",두기 2단계 격상에 따른 조치다. 삼육대학교는 21일 교무위원회를 열고 '2학기 수업운영...예정이다. 삼육대는 또한 중간·기말고사는 대면시험을 원칙으로 한다고 밝혔다..., 2020.08.21 , 뉴스1 
118,"여기어때, '대면 기말고사' 원거리 대학생 숙박 지원",일부 대학교의 재학생들에게 ‘숙소 10% 할인 쿠폰’을 지원한다고 19일 밝혔다. 긴급...원거리에 거주하는 대학생들은 기말고사 기간 동안 머무를 숙소를 급하게 구해야..., 2020.06.20 , 뉴시스 
119,"군산대, 기말고사 동안 학생들에게 천원 아침밥 지원",(군산=국제뉴스) 조판철 기자 = 군산대학교가 1학기 기말고사 기간을 맞이하여 교내 황룡도서관 앞 광장에서 '천원의 아침밥' 행사를 하고 있다. '천원의 아침밥'은 기말..., 2020.06.23 , 국제뉴스 
120,"군산대, 기말고사 동안 학생들에게 천원 아침밥 지원",[베리타스알파=김하연 기자] 군산대학교가 1학기 기말고사 기간을 맞이하여 교내 황룡도서관 앞 광장에서 ‘천원의 아침밥’ 행사를 하고 있다. ‘천원의 아침밥’은 기말..., 2020.06.23 , 베리타스알파 
121,"와이즈유, 재학생 대면 기말고사 응원 이벤트 실시","[대학저널 황혜원 기자] 와이즈유(영산대학교, 총장 부구욱)가 기말고사를 치르는 재학생들을 위해 ‘기말고사 응원 이벤트’를 진행했다. 와이즈유 대학혁신지원사업단과...", 2020.06.16 , 대학저널 
122,이번엔 기말고사 평가 갈등.. 혼돈의 대학가,수업이 이루어지고 있는 가운데 22일 전북 전주시 전북대학교 무용학과 학생들이 마스크를 착용한 상태로 기말고사 실기시험을 치르고 있다. 전주=뉴시스 22일 대학가에..., 2020.06.23 , 세계일보 
123,"군산대, 곽병선 총장이 기말고사 동안 학생들 챙기기",아침 도시락을 주는 현장 © 이영노 [오늘뉴스=이영노 기자] 곽병선 군산대학교 총장이 1학기 기말고사 기간을 맞이하여 교내 황룡도서관 앞 광장에서 ‘천원의 아침밥..., 2020.06.24 , 오늘뉴스 
124,[MODU가 주목하는 대학] 역사와 전통을 바탕으로 학생의 성공과 ...,둔 포인트가 있을까요? A. 3학년 1학기 기말고사가 끝난 직후부터 자기소개서를 작성...해줄 조언이 있다면요? A. 성균관대학교의 가장 큰 강점은 진로 탐색 기간을 제공..., 2020.09.09 , 한겨레 
125,"여기어때, 기말고사 기간 대학생 숙박할인 서비스","숙박 애플리케이션(앱) 여기어때는 기말고사 기간 대학생을 위한 숙박 할인 서비스를...며 이같이 밝혔다. 여기어때는 ""일부 대학교와 손잡고 재학생에게 숙소 10% 할인...", 2020.06.19 , 연합뉴스 
126,"한국외국어대생 700여명 기말고사 '집단 부정행위'…대학, 진상조사",[오가닉라이프신문 박연화 기자] 한국외국어대학교 온라인 강의 기말고사에서 700여명의 학생이 가담한 '집단 부정행위'가 발생해 대학 측이 진상조사에 나섰다. 22일 언론..., 2020.06.23 , 오가닉라이프신문 
127,"[르포] ""전국에 흩어져있던 학생 모여 불안""..부산대 기말시험 현장",부산=연합뉴스) 손형주 기자 = 17일 오후 부산 금정구 부산대학교에서 학생들이 학교 안 커피숍에서 기말고사 공부를 하고 있다. 1학기 비대면 수업이 진행되고 있는 부산..., 2020.06.17 , 연합뉴스 
128,"군산대, 기말고사 동안 학생들에게 ‘천원 아침밥’ 지원",(전북=NSP통신) 김광석 기자 = 전북 군산대학교가 1학기 기말고사 기간을 맞아 교내 황룡도서관 앞 광장에서 ‘천원의 아침밥’ 행사를 진행하고 있다. ‘천원의 아침밥’은..., 2020.06.23 , NSP통신 
129,"계명대, 기말고사 대면시험 무사히 치러","계명대는 2만 여명의 재학생들이 1학기 기말고사를 대면시험으로 무사히 치루고, 계절...비상연락망을 구축했다. 인근 계명대학교 동산병원과도 협력체계를 구축해 신속한...", 2020.07.19 , 국제i저널 
130,"대면 기말고사 치르려는 대학들, 학생들과 대립각",지난달 7일 오후 경북 경산시 영남대학교 인근 카페에서 영남대 재학생이 1학기 중간...있다. 뉴스1 [파이낸셜뉴스] 대학 기말고사가 코앞으로 다가왔지만 대면시험을 원칙..., 2020.06.09 , 파이낸셜뉴스 
131,중간고사서 '부정행위' 터지자 기말은 '학교'에서 보겠다는 대학교들,그러나 앞서 치러진 온라인 중간고사에서 행해진 다수의 부정행위 때문에 몇몇 대학교들은 1학기 기말고사는 '오프라인'으로 치르는 방안을 검토하고 있다.지난 13일 한...,,
132,"연세대, 10월 말까지 전면 온라인수업..중간고사도 비대면 평가",보이는 가운데 연세대학교가 10월 말 예정된 2학기 중간고사 기간까지 모든 수업을 전면...가지 방식으로 강의를 운영하고 중간·기말시험은 대면 평가를 원칙으로 한다고..., 2020.08.19 , 머니투데이 
133,"기말고사 앞둔 대학가 갈등..""감염 걱정"" vs ""커닝 걱정""","기자 = 지난달 4일 대구 달서구 계명대학교 성서캠퍼스 음악공연예술대학에서 학생들이...진행한 가운데, 2주 뒤로 다가온 기말고사 방식을 놓고 논란이 계속되고 있다. 8일...", 2020.06.08 , 뉴시스 
134,부산지역 대학가 다음주부터 일제히 기말고사..방역 비상,수업 대신 온라인 수업으로 전환한 대학가가 기말고사를 앞두고 방역에 비상이 걸렸다...비대면 시험 방식을 채택하는 대학교도 있다. 부산대는 15일부터 3주간 대면평가..., 2020.06.13 , 연합뉴스 
135,내주부터 기말고사인데 대학은 시험방식 놓고 아직 실랑이,지난 12일 서울 성북구 고려대학교 내 발열검진소에 이태원 방문 이력 알림 안내문이...서울=뉴스1) 정지형 기자 = 대학 기말고사가 얼마 남지 않았지만 시험 방식을 두고..., 2020.06.08 , 뉴스1 
136,"""부정행위 어떻게 막나""..기말고사 앞둔 대학가 '비상'",코로나19로 중간고사도 안 보고 넘어간 과목이 많은데 기말고사도 과제로 대체해버리는...같다”고 주장했다. 대학교 4학년 전모(25)씨도 “중간고사를 비대면으로 진행했을..., 2020.06.03 , 이데일리 
